Fold,Label,Oversampling,Model,AUC,F1,Precision,Recall,MCC,FNR,TNR,FPR,Anomalies,TP
18,squid,Oversampling_True,ResNet,0.4573110402834817,0.669835466179159,0.5035733919736118,1.0,0.04712569188463747,0.0,0.004410143329658214,0.9955898566703418,916,916
19,squid,Oversampling_True,ResNet,0.30249535414185,0.6743269862114247,0.5090458488228005,0.9985415653864852,0.12460811354600289,0.0014584346135148275,0.034600389863547756,0.9653996101364523,2057,2054
20,squid,Oversampling_True,ResNet,0.5856526481769484,0.6696769711705454,0.5035257247323061,0.9994815966822188,0.06521430628266887,0.0005184033177812338,0.009895833333333333,0.9901041666666667,1929,1928
21,squid,Oversampling_True,ResNet,0.5658413221575849,0.6879640044994376,0.5243484224965707,1.0,0.2141973084995466,0.0,0.0875,0.9125,1529,1529
22,squid,Oversampling_True,ResNet,0.6333170674001125,0.6786542923433875,0.5136084284460053,1.0,0.14603527494126126,0.0,0.04152249134948097,0.9584775086505191,585,585
23,squid,Oversampling_True,ResNet,0.3810259607333154,0.6975756503273756,0.5499441964285714,0.95355587808418,0.251483901891397,0.04644412191582003,0.21622934888241013,0.7837706511175899,2067,1971
24,squid,Oversampling_True,ResNet,0.5785953177257526,0.003521126760563381,0.001763668430335097,1.0,0.00971477771084387,0.0,0.05351170568561873,0.9464882943143813,1,1
25,squid,Oversampling_True,ResNet,0.3881796833529509,0.6688624271598682,0.5024743052912067,1.0,0.04791816640431468,0.0,0.00456968773800457,0.9954303122619954,1320,1320
26,squid,Oversampling_True,ResNet,0.5410131751079421,0.6699155295646524,0.5036638983878847,1.0,0.07177704651422827,0.0,0.010228933268387726,0.9897710667316123,2062,2062
27,squid,Oversampling_True,ResNet,0.48215112414235184,0.7091681845780208,0.5493885230479775,1.0,0.30546743809171956,0.0,0.16984402079722705,0.8301559792027731,584,584
28,squid,Oversampling_True,ResNet,0.18134209071608173,0.6694717157550258,0.5031623330990864,1.0,0.06898154019338766,0.0,0.009457092819614711,0.9905429071803853,2864,2864
29,squid,Oversampling_True,ResNet,0.562596830995393,0.6694386694386695,0.503125,1.0,0.06264608512332795,0.0,0.0078003120124804995,0.9921996879875195,1932,1932
30,squid,Oversampling_True,ResNet,0.6194917286675933,0.6846347607052897,0.5204902336269629,1.0,0.19438038861496665,0.0,0.0725925925925926,0.9274074074074075,1359,1359
31,squid,Oversampling_True,ResNet,0.5464139369430238,0.67725136542614,0.5120030727866334,1.0,0.14950974511817874,0.0,0.04365826119683854,0.9563417388031614,2666,2666
32,squid,Oversampling_True,ResNet,0.5850533195734434,0.6755186721991702,0.5106649937264742,0.9975490196078431,0.09086577084840569,0.0024509803921568627,0.022556390977443604,0.9774436090225563,408,407
